path,file_name,category,role,allocation,salvage_value,in_scope,scan_status,run_status,root_cause
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/56 基于趋势、拥挤、景气的行业轮动，及行业强势个股的选择.txt,56 基于趋势、拥挤、景气的行业轮动，及行业强势个股的选择.txt,G_行业轮动_主题_概念,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/56 大盘一路向上时，追总龙头2个月3倍.txt,56 大盘一路向上时，追总龙头2个月3倍.txt,D_打板_龙头_涨停_首板_短线,M_主策略_可独立alpha,03_进攻位_短线题材,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/57 别人恐惧我贪婪3——年化20%的股债组合.txt,57 别人恐惧我贪婪3——年化20%的股债组合.txt,I_多资产_股债_全天候,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/57 股指期货套利，这段时间都没有交易分享给大家.txt,57 股指期货套利，这段时间都没有交易分享给大家.txt,N_CTA期货股指套利,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/58 Debug-输出信息-多标的版ETF策略(ETF复现之三）.txt,58 Debug-输出信息-多标的版ETF策略(ETF复现之三）.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/58 ETF动量轮动RSRS与北上择时-股债平衡-盘中止损.txt,58 ETF动量轮动RSRS与北上择时-股债平衡-盘中止损.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/58 严格资金管理，股指期货套利.txt,58 严格资金管理，股指期货套利.txt,N_CTA期货股指套利,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
"/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/58 融券做空,3年35倍多！已模拟2年半，动态跑盘收益惊人！.txt","58 融券做空,3年35倍多！已模拟2年半，动态跑盘收益惊人！.txt",N_CTA期货股指套利,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/59 北向RSRS与布林带择时.txt,59 北向RSRS与布林带择时.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/59 年化62%的动量策略.txt,59 年化62%的动量策略.txt,T_动量趋势海龟强者恒强,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/59 追板策略，今年收益已翻倍，低操作低回撤高收益可实盘.txt,59 追板策略，今年收益已翻倍，低操作低回撤高收益可实盘.txt,I_多资产_股债_全天候,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/60 ETF动量轮动RSRS择时-v2.txt,60 ETF动量轮动RSRS择时-v2.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/60 【深度解析 二】资产负债与ROA模型 5股.txt,60 【深度解析 二】资产负债与ROA模型 5股.txt,Y_研报深度解析复现,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/60 高股息V1.0（小程序公开股池）.txt,60 高股息V1.0（小程序公开股池）.txt,E_高股息_价值_红利_低波,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/61 BiLSTM for ETF.txt,61 BiLSTM for ETF.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/61 扩散指标择时.txt,61 扩散指标择时.txt,S_经典技术指标择时,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/61 抄底神器2.0，低回撤，高成功率.txt,61 抄底神器2.0，低回撤，高成功率.txt,X_防御ST抄底低回撤,M_主策略_可独立alpha,04_危机位_危机模式,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/61 简单ETF策略，年化97%.txt,61 简单ETF策略，年化97%.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/62 分享一个最近两年非常有效的因子.txt,62 分享一个最近两年非常有效的因子.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/62 北向资金交易能力一定强吗.txt,62 北向资金交易能力一定强吗.txt,J_量化择时_指标_复现,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/62 基金溢价（模拟效果好！）.txt,62 基金溢价（模拟效果好！）.txt,N_CTA期货股指套利,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/63 3年复合200+%收益+超低回撤11%以内，无惧大跌.txt,63 3年复合200+%收益+超低回撤11%以内，无惧大跌.txt,X_防御ST抄底低回撤,M_主策略_可独立alpha,04_危机位_危机模式,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/63 5年12倍-小市值.txt,63 5年12倍-小市值.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/63 怎么让龟速变奔跑？以“首版突破一进二”为例.txt,63 怎么让龟速变奔跑？以“首版突破一进二”为例.txt,W_短线超短分钟级,M_主策略_可独立alpha,03_进攻位_短线题材,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/63 生猪期货CTA策略.txt,63 生猪期货CTA策略.txt,N_CTA期货股指套利,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/64 ETF轮动策略升级-增加盘中止损.txt,64 ETF轮动策略升级-增加盘中止损.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/64 基于XGBoost_6m滚动选股全A小市值开板止盈策略.txt,64 基于XGBoost_6m滚动选股全A小市值开板止盈策略.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_次选_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/64 大小外择时小市值3.0.txt,64 大小外择时小市值3.0.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/65 低开买入小市值策略高频交易法3.0 总结.txt,65 低开买入小市值策略高频交易法3.0 总结.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/65 多因子指数增强.txt,65 多因子指数增强.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/65 搭建量化交易模型从零开始——择时，选股，仓位管理和因子分析.txt,65 搭建量化交易模型从零开始——择时，选股，仓位管理和因子分析.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/65 神级策略：桥水全天候策略-7年最大回撤仅3.5%.txt,65 神级策略：桥水全天候策略-7年最大回撤仅3.5%.txt,I_多资产_股债_全天候,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/66 ETF动量轮动MA乖离择时.txt,66 ETF动量轮动MA乖离择时.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/66 PB-POE+双均线--加入jq以来第一个成功的交易策略.txt,66 PB-POE+双均线--加入jq以来第一个成功的交易策略.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/66 SVR机器学习上证综指择时中小板财务选股策略.txt,66 SVR机器学习上证综指择时中小板财务选股策略.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/67 RSRS择时改进-【成交量加权-钝化-右偏】.txt,67 RSRS择时改进-【成交量加权-钝化-右偏】.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/67 三因子策略年化21%简单多因子策略框架.txt,67 三因子策略年化21%简单多因子策略框架.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/67 基于动量和反转效应的沪深300成分股策略.txt,67 基于动量和反转效应的沪深300成分股策略.txt,G_行业轮动_主题_概念,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/67 大市值价投高股息爱国者策略（爱我中华）.txt,67 大市值价投高股息爱国者策略（爱我中华）.txt,E_高股息_价值_红利_低波,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/68 wywy1995 首板低开策略代码优化，提快速度.txt,68 wywy1995 首板低开策略代码优化，提快速度.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_次选_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/68 折价基金统计套利.txt,68 折价基金统计套利.txt,N_CTA期货股指套利,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/68 胜率78%，6年36倍，今年行情依然50%年化.txt,68 胜率78%，6年36倍，今年行情依然50%年化.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/68 说说对ETF轮动策略的看法.txt,68 说说对ETF轮动策略的看法.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/69 人工智能早晨十字星模型（反转形态预测）.txt,69 人工智能早晨十字星模型（反转形态预测）.txt,D_打板_龙头_涨停_首板_短线,M_主策略_可独立alpha,03_进攻位_短线题材,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/69 场内基金定投价值平均增强策略，年化30%+.txt,69 场内基金定投价值平均增强策略，年化30%+.txt,V_北向聪明钱基金抱团,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/69 宽基BBI动量追涨完美避开这波大跌.txt,69 宽基BBI动量追涨完美避开这波大跌.txt,S_经典技术指标择时,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/69 神虽顶底+趋势.txt,69 神虽顶底+趋势.txt,S_经典技术指标择时,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/70 上涨股策略2020年收益123%.txt,70 上涨股策略2020年收益123%.txt,T_动量趋势海龟强者恒强,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/70 动态保形回归小市值策略改进.txt,70 动态保形回归小市值策略改进.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/70 致敬市场(12)——赚钱的策略.txt,70 致敬市场(12)——赚钱的策略.txt,M_致敬市场研报系列,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/70 超稳的股息率+均线选股策略.txt,70 超稳的股息率+均线选股策略.txt,E_高股息_价值_红利_低波,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/70 （股票交易模板）小市值-EPS-成长因子选股.txt,70 （股票交易模板）小市值-EPS-成长因子选股.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/71 【股指策略】【研报复现】周内与日内结合CTA.txt,71 【股指策略】【研报复现】周内与日内结合CTA.txt,H_趋势_缠论_形态_K线,R_研究素材_复现与因子,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/71 回踩均线搏反弹，21年来70%..txt,71 回踩均线搏反弹，21年来70%..txt,X_防御ST抄底低回撤,M_主策略_可独立alpha,04_危机位_危机模式,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/71 多因子模板分位法策略，年化65%.txt,71 多因子模板分位法策略，年化65%.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/71 期货日内策略三价均线结合ATR指标.txt,71 期货日内策略三价均线结合ATR指标.txt,H_趋势_缠论_形态_K线,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/71 （乱改一版）股票加“钱粮”ETF组合.txt,71 （乱改一版）股票加“钱粮”ETF组合.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/72 【回撤二波2.0】透过一次过拟合的机器学习摸底策略的收益上限.txt,72 【回撤二波2.0】透过一次过拟合的机器学习摸底策略的收益上限.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/72 【股指期货】收盘折溢价策略.txt,72 【股指期货】收盘折溢价策略.txt,N_CTA期货股指套利,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/72 桥水 全天候策略 增加一致性度量ES 风险控制.txt,72 桥水 全天候策略 增加一致性度量ES 风险控制.txt,I_多资产_股债_全天候,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/72 随机森林 - 多因子模型.txt,72 随机森林 - 多因子模型.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_次选_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/73 基于期权PCR与标的波动率价差的股指期货套利.txt,73 基于期权PCR与标的波动率价差的股指期货套利.txt,N_CTA期货股指套利,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/73 实现净利润跳空策略.txt,73 实现净利润跳空策略.txt,X_防御ST抄底低回撤,M_主策略_可独立alpha,04_危机位_危机模式,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/73 微盘400每日再平衡.txt,73 微盘400每日再平衡.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/73 稳健趋势策略回测小，无未来函数.txt,73 稳健趋势策略回测小，无未来函数.txt,T_动量趋势海龟强者恒强,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/74 MACD多周期共振，精准打击！.txt,74 MACD多周期共振，精准打击！.txt,S_经典技术指标择时,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/74 【动量应用V1】12年120倍，根据研报思路调整.txt,74 【动量应用V1】12年120倍，根据研报思路调整.txt,T_动量趋势海龟强者恒强,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/74 主观辅助_形态识别_单边上涨策略优化v3.txt,74 主观辅助_形态识别_单边上涨策略优化v3.txt,D_打板_龙头_涨停_首板_短线,A_辅助模块_择时或选股器,,C_慎用_依赖手工,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/74 趋势筛选后相关性最小etf轮动.txt,74 趋势筛选后相关性最小etf轮动.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_次选_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/74 迪马克TD趋势反转指标.txt,74 迪马克TD趋势反转指标.txt,S_经典技术指标择时,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/75 ETF轮动策略-入门2.0.txt,75 ETF轮动策略-入门2.0.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/75 勾股神器2，代码40行，年化一百点。.txt,75 勾股神器2，代码40行，年化一百点。.txt,T_动量趋势海龟强者恒强,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/75 大市值价值投资优化一波.txt,75 大市值价值投资优化一波.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/75 最近2年年化100%以上回撤12%的打板策略-验证策略.txt,75 最近2年年化100%以上回撤12%的打板策略-验证策略.txt,D_打板_龙头_涨停_首板_短线,M_主策略_可独立alpha,03_进攻位_短线题材,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/76 ETF-控制回撤性能拉满（国债ETF增强）.txt,76 ETF-控制回撤性能拉满（国债ETF增强）.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/76 ETF基金溢价高收益低回测策略 改进版.txt,76 ETF基金溢价高收益低回测策略 改进版.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/76 小市值止损策略【年化104.11% 最大回撤30.65%】.txt,76 小市值止损策略【年化104.11% 最大回撤30.65%】.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/76 日内交易策略R-breaker.txt,76 日内交易策略R-breaker.txt,H_趋势_缠论_形态_K线,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/76 机器学习策略分享.txt,76 机器学习策略分享.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/77 研报三因子II-新规高分红小市值-年化60回撤19.txt,77 研报三因子II-新规高分红小市值-年化60回撤19.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/77 致敬市场（2）——随机选股.txt,77 致敬市场（2）——随机选股.txt,M_致敬市场研报系列,A_辅助模块_择时或选股器,,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/77 超强单因子策略（EBITEV）.txt,77 超强单因子策略（EBITEV）.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/77 龙头弱转强战法.txt,77 龙头弱转强战法.txt,D_打板_龙头_涨停_首板_短线,M_主策略_可独立alpha,03_进攻位_短线题材,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/78 ffscore选股加rsrs择时.txt,78 ffscore选股加rsrs择时.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/78 【基金增强思考2.0】优秀基金的持续性与周期的关系密不可分.txt,78 【基金增强思考2.0】优秀基金的持续性与周期的关系密不可分.txt,V_北向聪明钱基金抱团,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/78 国盛多因子系列选股体系和基于Lasso的收益预测模型策略（9大类共59个因子）.txt,78 国盛多因子系列选股体系和基于Lasso的收益预测模型策略（9大类共59个因子）.txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/78 首板低开策略-终极版 最大回撤15%，年化50%.txt,78 首板低开策略-终极版 最大回撤15%，年化50%.txt,D_打板_龙头_涨停_首板_短线,M_主策略_可独立alpha,03_进攻位_短线题材,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/79 EPS+MS因子的大盘蓝筹策略.txt,79 EPS+MS因子的大盘蓝筹策略.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/79 【多因子选股模型框架】(单因子各项指标评分细则).txt,79 【多因子选股模型框架】(单因子各项指标评分细则).txt,C_多因子_机器学习_AI,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/79 南澳 SVR选股的小市值策略.txt,79 南澳 SVR选股的小市值策略.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/79 南澳推荐配套的随机森林选股的小市值策略.txt,79 南澳推荐配套的随机森林选股的小市值策略.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_次选_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/79 国九条-新的红利因子，修正「审计意见」函数.txt,79 国九条-新的红利因子，修正「审计意见」函数.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/79 实盘一周50%的妖股探测器.txt,79 实盘一周50%的妖股探测器.txt,W_短线超短分钟级,M_主策略_可独立alpha,03_进攻位_短线题材,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/80 公募基金抱团.txt,80 公募基金抱团.txt,V_北向聪明钱基金抱团,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/80 基本面01加RSI择时.txt,80 基本面01加RSI择时.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/80 短线策略-2022年两个半月收益45%-无未来函数.txt,80 短线策略-2022年两个半月收益45%-无未来函数.txt,W_短线超短分钟级,M_主策略_可独立alpha,03_进攻位_短线题材,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/80 过滤两个因子，12年15倍的roa选股500指数增强.txt,80 过滤两个因子，12年15倍的roa选股500指数增强.txt,U_基本面价值价投单因子,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/81 低PB小市值低换手策略总结.txt,81 低PB小市值低换手策略总结.txt,A_小市值_微盘_国九条,M_主策略_可独立alpha,02_卫星位_主动alpha,B_可改造,True,valid,executable,OK
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/81 搞市场最靓的仔！指数ETF动量轮动策略-2.txt,81 搞市场最靓的仔！指数ETF动量轮动策略-2.txt,B_ETF_轮动_RSRS,M_主策略_可独立alpha,01_底仓位_跨周期稳,B_可改造,True,valid,executable,OK
